sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,T_H_N,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_H_WN,p_V_L
341,-440.1683900029161,778228.1550112081,733497.6593487684,120073.92748716925,60189.01225239496,60833.868677590806,378530.81183984224,16935.01610047982,2469.8640126093646,3009.3672186044564,2631.808023530461,299.85909763149374,224.33550321818663,662.6211887674597,28900.68806503453,16748.05374773724,1108.7731641088199,5.799309773884659e-06,9.099368718338653e-05,0.12436906246361404,0.017321427579454703,0.034150391978858496
342,-632.414627870536,770030.4654445872,692018.8146359345,119571.5697589844,61134.597444942054,48000.000000445914,269370.6627949043,17105.714853450885,3553.5703616463284,3557.4235071124594,2719.5591092474624,218.31663055208892,244.04124262726245,795.6442522598005,28193.062053217713,22287.988471361477,947.6105847148505,3.4918681922278775e-06,8.61833986186971e-05,0.08012531269193741,0.009905495712700661,0.034736667990385134
343,-473.09620031177815,788588.4412939746,778746.1036235944,118229.09669952178,59070.80420433883,51405.41258647762,349553.07981929934,17178.180272845668,504.03250131023896,3272.301529411698,2778.0795862027717,153.65846381413985,173.24870933410222,837.2615135293105,32776.95208695019,8767.886257295222,865.7592470518939,5.907088849373443e-06,0.00015937721604581282,0.16296753929409344,0.0054321551424769375,0.017265397143785305
344,-369.28159590912605,796168.8572754605,762421.5565803857,119074.63634447285,61606.264598107016,49284.313303250485,562353.226863272,16980.73580902234,2068.821234010949,2739.6198792063865,2788.3197361003304,245.58043461599138,299.0139969469488,905.2573716383005,29902.55462327786,15424.280996590109,886.0122642057977,8.112987669767848e-06,0.0001249641731529456,0.29675890719726056,0.010099493579088837,0.02750208313038721
345,-542.560335037778,804141.442594229,752059.8695384039,122373.53447876386,59842.821934999054,50807.257883208724,349834.4970716901,16510.58016292887,2316.7480204757985,3347.523750237776,2757.724347096007,367.37650837482613,181.09767059806614,786.3390202241927,30379.809769342082,13889.993162438073,876.7421333806928,5.185403679466544e-06,0.00012556249282853445,0.12609686376082155,0.014274337166968602,0.02378282800700099
346,-381.44621296434127,819735.8661809377,776865.378708329,127697.58869676334,63796.280365556886,53944.82880289207,341584.4326313133,16606.87757794048,1782.1638612102604,3456.7847645309093,2740.1639554593507,1002.7279378098236,461.2932032230294,1151.5820720423012,29756.766160765455,15659.798106115872,969.1463945627328,4.094198858058353e-06,0.00010908310668028903,0.10380525894483147,0.012937646738935455,0.031965557937300576
347,-534.4091842355624,773344.5320311887,754401.1119810252,123986.52011231348,60908.55874703892,50906.53355010565,248108.1175857513,17207.58707579958,936.8119481390681,3323.1773641235986,2628.853713699325,437.0389449617785,264.0906768320806,1029.1531432802246,32831.036186029894,10722.99963638242,828.2860214778294,4.140365330273847e-06,0.0001800476602618469,0.0653669658973257,0.012907425794002489,0.03531189001660406
348,-488.7736599691654,800659.7948881757,702705.5252477252,124174.05125338683,60026.17670661049,48175.32281909349,702705.2708301047,16803.31785588296,2225.826630147776,2992.020797786633,2863.278961856388,720.04350989176,237.4441843431886,899.9000551678803,29286.67846626339,25256.092265303705,882.259052535861,6.890520334846934e-06,0.00010089086212500957,0.6328804202788914,0.016322267193531394,0.030117821419580033
349,-520.8733033937663,811572.4810462632,763436.3161225348,124985.78284073595,59956.13112450383,61637.961804463215,416253.43220137595,16661.034609905884,2710.1323274707747,2995.9362692492646,2837.736659379981,591.8638370973275,181.58234960062464,1055.1267267608662,30578.349457569537,18839.81127226945,1152.6069094980774,5.82108604270957e-06,8.646671566320667e-05,0.13068492603445445,0.01037555384977452,0.024689058500240463
350,-626.483814202165,778255.7460197733,729387.819632023,121172.11787147875,59580.41917228367,48000.00000050918,359978.9717715153,17128.458179200774,2366.9107555388523,3153.095144745593,2663.817928555499,386.2853517815884,159.7237189356361,754.1922862261976,26931.05502763216,32282.768035031622,1100.0703650172268,5.5540266466500605e-06,2.746627614448891e-05,0.13475399538127916,0.013614181539669111,0.017193055290298336
351,-499.26563614244264,776953.0377354801,739580.0769356542,119280.88515277291,59772.57178663306,49807.15059411469,267332.86534709187,17566.72139241006,1854.9386955066595,3377.0163457593676,2648.743831390119,194.08232804060236,198.7594225390851,688.0107576310597,28664.83688331602,22693.66846115006,1021.8026200407164,4.425011318095982e-06,8.02906516723689e-05,0.08418860147064464,0.012217072301938192,0.03392291721045527
352,-506.44298943186334,747897.6121723634,685651.3620138328,131304.19991719836,58923.80320749097,55771.39183611378,607354.9834948883,17853.074409344616,1729.80162684756,3448.6070340249325,3030.5691965030787,1343.3227725698225,171.06810228584266,728.969607095754,29420.383828175254,14045.838206066479,953.1913955560676,3.874902849126873e-06,0.0001301960996064521,0.3826007949215255,0.01661816100549336,0.025014323452845162
353,-538.7207974484064,774689.0443135551,737388.0208939606,120441.58620207492,60479.722004145384,48000.00000003681,371918.0693907216,17058.875618732254,1641.0643771785699,3327.469312921426,2845.1244347722813,334.40094530851434,212.70174103731503,818.4363268300187,29483.27531422642,16219.964762139005,879.1525574074834,4.280165126972243e-06,0.00011609534544952653,0.1256726824043866,0.012128051617660476,0.026392439754458957
354,-634.0437009529844,807311.4119713822,753256.3834465045,119716.20201626027,59292.25380740135,48000.00000034138,542067.1759840812,16799.421195502655,3189.2923302147324,2845.623985738406,2851.295749362568,194.85160832861547,169.35265202751006,778.9807243812141,27657.762466464916,30690.68030655843,1161.1770737751128,7.65391031255564e-06,2.9826398629291874e-05,0.2842401891000213,0.010514459843662373,0.02413748820863295
355,-427.13588392276387,821128.2060167647,797347.7386620494,121227.04890166424,62677.8108642238,49087.52474400219,465071.73675319215,16270.206419648333,1042.512586120618,3207.364178642453,3075.6558847945757,334.5173308020279,329.0919339139426,914.3469907299902,27576.22595105473,209316.22334981986,1171.3262827323226,4.885937196332154e-06,3.9206586295791996e-05,0.18665120584103362,0.004820587884411225,0.01894773885961125
356,-445.58038739413314,795999.3401398364,741970.4235642557,124933.34023723257,59645.78305165803,48000.00000048744,564190.5931002309,17063.99647163415,2213.1549751159937,2977.5130100039123,2811.6190224566085,489.2875798365491,180.4277198555438,1050.9170156639327,30509.866754086943,13497.749498607622,793.8530633119217,6.922437464023386e-06,0.0001372201810720376,0.3398584089913177,0.015200802347996433,0.026667864428900474
357,-460.00772642139316,832738.3984199308,736144.8714925181,119888.31798900463,58563.43862626448,48000.00000003715,491716.99598267546,16485.928031772168,5387.438726632195,2855.269970102326,2778.5535341734344,228.7995914818263,159.6159467068058,657.0078551535063,32019.809593296963,12369.353632500444,802.6174298967189,7.423788440644329e-06,0.00013926646566701878,0.23512628984901893,0.014158270448756024,0.03066577067981959
358,-586.6519473780515,806608.9886305552,765250.6224381214,125771.65906126027,62167.2306020895,48000.00000025398,463059.0263670089,17032.235221985586,1265.4321076292981,3699.244528388071,3029.2907327912976,672.9903858123045,277.78300111353786,791.0221463318778,27165.988323982918,35022.62121715539,984.690584172988,3.2585802900843428e-06,4.0343186623555866e-05,0.23134509048641266,0.007871751716040593,0.010586956660872627
359,-428.9585000943848,818867.1144465049,787597.7842403145,118893.3441804496,62111.24713372861,57435.65794907609,426400.76942497166,16329.110598367239,2453.970728283977,2855.044381225613,2683.013707101608,172.21545463054744,326.8393291029504,1020.3754466042892,29444.427787701778,20209.8175101521,1053.9433441083033,7.94859747838488e-06,9.798265266733195e-05,0.16030309053302602,0.0103574051245929,0.02777714000777403
360,-446.82171496673493,777122.5672045483,749967.3720609638,122423.08389538532,63670.79170799539,48000.000000448475,417539.40255560353,17265.2324730292,1429.3126817775885,2937.210037116817,2891.677989928292,476.2904736370469,344.6457795047573,872.0941718641568,26733.880094306405,253919.07461586184,1082.3460889219361,5.4721485669935475e-06,2.448831966832612e-05,0.16184282781027992,0.009016363078452334,0.022745953385777503
361,-464.5342071452113,791467.6784365072,763051.2513778281,117378.19990808853,60135.858589181276,48254.870642345006,445032.89441797504,16656.01011368257,2043.340944429409,2908.2531680217035,2512.0339472902942,109.6965067145576,229.43430663690376,692.2863940164152,33059.372402602814,9793.150746680685,800.4138316928146,8.086941348779242e-06,0.00016194532435771162,0.20874353065252682,0.014346062682306867,0.018935307813221107
362,-339.89580247755714,810182.4683108442,686976.5936547173,118731.58544156452,58326.62683828308,48000.00000538217,609385.1351040163,16843.806756781047,3352.327704802514,3113.343324067739,3143.3591731693214,167.92539479231385,138.59111594233514,631.5523675767779,30892.813806033013,13528.255662435744,825.576074110526,6.093214870035981e-06,0.0001382194709182446,0.46017155641750196,0.005898518850069638,0.025194768996552493
363,-497.42820162174735,821754.8816834949,763266.4776697295,124999.45106661477,62362.41103766919,61665.33899113602,452870.5062984607,16635.26545529551,3464.420513774997,3031.112961687462,2745.779508598835,425.27068876444554,373.7234486915778,855.0461890005524,31267.955708050715,13030.344125229329,1112.9078307281661,6.959179065498256e-06,0.00012460542447534405,0.1814324053907774,0.010828876297036251,0.02457017704687395
364,-481.73064266084685,808158.8348220729,774571.8372042666,121488.3272317318,61179.33174654085,48000.00000459645,332283.13028187316,16522.815455493626,1704.917490866215,3278.3140706449617,2805.057757877266,384.6663933272731,227.11812384986976,813.2974658939538,28936.720131062095,31461.68027556679,998.2862619537327,4.771412655452643e-06,5.884885854600559e-05,0.10370583951160448,0.013492416713967531,0.027458608906237407
365,-489.73332664722744,773311.3334347437,686637.6317888142,122385.3330560685,60265.30419269914,48242.94019054361,426960.4094925373,17269.69319260997,5176.949016323973,2917.8444214590927,2683.5268360908008,494.13985547171984,215.25712101753166,841.8480858629264,27742.92914393904,23064.012381633675,987.2765216218255,7.272069682146932e-06,8.167885579887439e-05,0.1723265719497312,0.011145657063723263,0.035045300584551325
366,-538.1605726923381,797359.7310102737,768815.2866893117,121885.01874419808,60494.80365707163,53404.21810977584,385693.6357610552,16993.544288637382,1439.7892520579169,3274.7922351173243,2919.5617077024367,369.9484393536404,227.45701429057598,766.8004148430499,31291.635710351937,12916.018596327522,975.4412039632825,4.709645410876775e-06,0.00012043584287649296,0.12094942628716564,0.011947337610582157,0.014272791372495595
367,-404.34473473097614,792371.9754021338,781617.1302150376,120148.08810124663,57877.3369050236,63509.89374544987,383077.47847061884,16839.203279976613,445.87310776380457,3586.565184517831,2812.554982648798,388.26138048061966,104.52488816684725,700.4645851900481,28927.03397711737,18014.71598457363,1260.584840124012,4.119407564721574e-06,6.802663054938343e-05,0.16373557395412391,0.014072782807791942,0.016229768010126284
368,-415.8600823741193,794240.628390575,761138.5657974709,118878.48768305867,58903.25715813978,55734.43810052886,516397.2472267457,16950.8874318706,1548.3116706566277,3092.830651708333,2754.8640791539588,196.1106576054985,169.73773950903387,817.3682996230111,33693.48442227006,9975.804397553215,864.396114957726,7.546748704465589e-06,0.00016117543690999936,0.2833396388862225,0.012113644006795817,0.03238201689787433
369,-597.804029688115,796386.3665798071,781243.1643336038,125949.0350419741,57899.043596894495,48045.56598293337,341922.62751509127,16876.678900103667,729.807255281671,3390.4776684822773,2675.8054305331757,589.3250604558988,112.76160285198249,621.0907363520784,30168.52510641343,18575.10089054158,905.7133991559384,5.2495169036392264e-06,8.211272113171401e-05,0.11326758365429772,0.013866206264163957,0.020188970570036477
370,-555.9636335001966,764947.8661032211,710860.2604279292,121611.08337087279,60127.05360080119,61790.27598540351,484190.2507139864,17792.854575094185,2250.882700545895,3150.5178788616113,2837.088468070495,326.6642583469795,188.74114425050598,875.8417597440865,27436.54611515213,22209.1174746736,1237.0777503247555,6.19713470171005e-06,8.0082800521152e-05,0.28113000195753246,0.010675427017739854,0.02594861209005605
371,-409.94623142986393,859363.0563048626,827971.1492549289,125477.81250176618,59448.81590596276,48955.13774992343,618470.5893497539,15998.86564040558,1125.730143074447,2950.720039907082,2804.94396300766,573.5039278647735,172.82800311876153,750.6942299478238,30760.960845248897,13973.849839638304,964.8243744391991,7.332614499818303e-06,0.00010118656961137692,0.4479228111815245,0.01772253963562641,0.008186651544168245
372,-424.5640220035603,804835.5104222298,771517.3520192116,121509.66039745884,60452.76892541696,49766.62056776491,341918.83137426677,16935.301087159136,2477.7244731345586,2909.3770203702566,2598.021613242689,405.62910920663364,209.561656903861,858.4159745600059,31717.050315097993,12842.245816500325,877.1031727275418,7.4685125613115115e-06,0.0001378662582372708,0.09656475867431526,0.015146735109781243,0.025884815944711318
373,-597.0205746165523,802032.7070721812,751286.1048154572,119845.45907410343,58932.407602103434,54627.75287598773,384433.481310727,16815.384811529537,2864.878760130147,3205.8176496545075,2837.782958954049,249.045419212895,141.02863615637352,688.8893146452945,29297.518046502428,22614.58664829611,1105.8262152881975,5.572973165810129e-06,6.381809757393204e-05,0.10899797429208112,0.0147581281675983,0.017609941811157916
374,-472.16889735927936,793850.5499697647,749987.9886325104,119030.62772797608,61627.35941703532,48000.00000364088,304113.0814480607,16638.570009500083,1772.5996970582187,3468.813615481071,2640.3150990361637,266.9225900720863,311.97521969973883,776.9762887241482,29188.94923170676,14686.592586998733,967.0820391933813,3.3861797368233923e-06,9.747676277358002e-05,0.11753007319911297,0.012705577992950527,0.017730180673196257
