sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_H_WN,p_V_L
324,-608.3391896469473,759144.8253059248,686891.6610129243,118665.02367939628,63215.995728289636,53709.40633443712,17280.704328535063,2936.7254654994695,3472.41322994147,2404.2544708323358,217.23249349572305,357.96200012380507,1098.6958660921018,27397.009185264847,25406.37436282137,1176.9774702280793,2.2092305321972216e-06,5.4784034548024797e-05,0.09114763605548075,0.01755859700278663,0.025335004222154307
325,-532.830040858667,803569.7777853869,737977.410276413,118150.84287336135,59405.68749181975,48000.00000025356,16701.860541978233,3426.7745451193105,3492.201456032515,2532.0860137948666,188.0636213226934,161.35909137528634,630.8341651389081,28238.46737234505,37241.26658477917,1102.538433428567,4.779856609121299e-06,4.8170049886747864e-05,0.07415349816539048,0.014331661338981621,0.020299641071653322
326,-503.99473879880645,801889.6643833483,755828.8515142523,119464.8603865457,63589.86793324919,57455.59066858957,16670.01288496637,1839.3577537846884,3777.3302255290437,2504.70504449328,255.13476793256436,486.2557827648426,1068.644321141674,28950.673750836755,22390.59605621251,1134.1215243038803,2.732069622918739e-06,7.699977314130887e-05,0.10077329621687216,0.009844303134503657,0.02851436626884159
327,-437.8744367552718,802780.3018258113,700037.6578339062,118249.54535537255,58316.044218730254,48000.00000147063,16855.34989156514,4603.509685877876,3659.273705694786,2481.6320533900607,127.49145732364995,122.33320768365125,635.9789874944844,29540.18432762976,13993.800891766126,1009.0976017850927,3.650072827397193e-06,7.247485596563978e-05,0.10137963315995119,0.01216570076625667,0.014397984813384524
328,-581.0101078706924,763368.4364541451,700373.6862624286,116102.0059886409,64405.63028957324,48000.00000025407,17409.207348577987,2539.5151538600585,3469.696120454095,2476.9344043063043,61.27177588783756,412.96946415095385,918.6351594448673,30553.112088998947,13434.56735112528,822.1404005111181,2.6066915468866093e-06,0.00012881658233628528,0.09701771418173007,0.011180937314724549,0.023874301044219465
329,-472.202650464212,813572.6343828472,801215.7927075854,119998.6078170141,62040.267170046354,66757.81330032556,16426.293211812157,581.5506214761485,3438.7501740759517,2554.279118964153,223.79871972162942,276.8697720791714,786.4189703409281,31867.913105024883,15081.254562050712,1191.4132491975693,4.144921964073012e-06,0.00011380857365827563,0.08208711416272005,0.01025551815315487,0.02131718521677154
330,-544.9330143267974,755159.6760681119,717129.1759301855,117283.74623533539,59875.84224842739,48000.000000491535,17573.660788185956,1600.855807799799,3897.1363555065595,2627.8598334920684,109.21425691082085,242.60731187238028,877.4818513673856,28567.344889227224,16823.99499643418,874.320788755309,3.1890440330796857e-06,0.0001297010757626841,0.08277658988212526,0.009140409298315671,0.03118041216119086
331,-472.5343026292495,779211.0624409012,615101.5294944723,117205.4232496753,65003.429962311275,48000.000002986046,16834.31972851271,6596.456122950511,3547.7828861666244,2321.257527049972,153.73487029482675,445.5912459268473,1007.873611641787,27686.424639638244,23782.39480278941,950.0257205535823,2.1807957289150854e-06,7.401731667329998e-05,0.10640060001600848,0.011969275600480223,0.01542304475915474
332,-610.9597272251207,714234.0049321118,636416.5595042193,120243.2422803379,57162.2259446851,48000.000000021806,18084.379796540845,3430.605910716322,3447.31196737535,2456.2339350053335,390.219513721582,82.03396502402609,618.5861121432167,25780.190154749198,24421.025142291193,1051.9356113663084,2.95357307535103e-06,4.166953386137462e-05,0.07262190112539625,0.01848910653101067,0.01874973173796201
333,-607.98528810159,738174.5043570187,675620.0623239442,116178.26755580862,58935.798792415284,48000.00000065575,17800.8737058858,2508.227686313686,3594.6082371870207,2673.4374633685748,44.46766874937408,129.50848105272152,686.0148465691036,28316.335501267655,19469.518510724647,899.3378149081548,1.631521466017753e-06,8.766336212567426e-05,0.08901989294626203,0.011946809688397281,0.02733602472205978
334,-418.2838814278276,788309.2916857059,750790.9953089545,118396.15862950777,60006.213377840635,56425.014763521605,16650.387176940145,1855.5782990183054,3474.2017536167364,2561.2681902427876,165.11980615165209,195.5412176769706,868.9237606924657,29696.105379912657,12756.12716350379,1095.3081425148123,4.268292992583959e-06,0.00010441234907707543,0.07969002256781971,0.009881213644573983,0.02966137808419728
335,-332.18186837084795,830976.575803763,780763.6302570828,123182.32928716885,62116.04774469981,51365.18861187226,16332.647264240784,2305.3512217750344,3413.8694663423335,2567.4407246278743,342.95051544821024,255.4073511677345,967.3700668396687,31370.409682105863,13730.989133646834,924.358320344558,3.7418401780820107e-06,0.00011028008375767684,0.07884454274244071,0.010383040007490157,0.023973540787417213
336,-574.9154511268252,767351.6790641997,693133.72841932,126770.75662362724,62196.11615611207,48000.00000067579,16928.040478363353,3026.7074421795296,3624.087123186687,2701.6433987669066,732.0531832026289,300.3134498323324,901.7751371388342,27158.193466473484,37448.34827139471,1023.5942732483302,1.9236149219756967e-06,3.936005557080522e-05,0.07195806531231293,0.010417264497398817,0.026026544759581348
337,-787.8616205317956,808288.7463358851,773799.4671303995,117228.23593316574,64150.04098115524,61264.0028108507,16552.092693257106,1639.3100321719746,3342.511228385209,2422.2881050478895,90.32090456070885,420.5080184966525,967.9324207689904,28839.447645181906,21200.126423493923,1191.0740377373284,4.119824293411043e-06,6.61818526995231e-05,0.10409768858156006,0.008732207608963852,0.018613656314683716
338,-422.9474914293039,753006.3903161045,677527.5767389678,120051.05956221676,61143.78025083729,48000.000000174434,17333.24831982343,3019.4946472747647,3587.342815780926,2595.8927832736367,330.9132524871293,246.67395311535182,847.7156630603453,29245.861432599108,15039.28128243495,887.2823988192808,1.8036466767065476e-06,0.00010721677435129645,0.0823549418170126,0.012142451087970402,0.02310699895954399
339,-528.0392679396923,765522.1172060431,746980.4878966341,130148.7464357504,72310.94749517432,48071.60040778244,17411.711731705098,929.8392833845147,3295.366280514374,2477.209938086395,820.4424496345575,723.8105870498155,1707.440336461551,30739.6659508811,10824.303370433034,783.0310849737778,3.835125076562084e-06,0.0001786376366059103,0.06766438590999924,0.010873088051516435,0.04110506829829651
340,-456.3225246765156,781770.4599825143,711349.4798057623,118909.59683897643,67317.5599433215,49498.35549542342,17070.496676522478,2938.875038153281,3588.8241535025854,2152.673191630746,194.1276164485583,533.0234725850643,1081.8061991924242,27458.7489808044,20287.516279556123,1053.665598483706,3.6513790270252413e-06,6.033501805161681e-05,0.11799889479893581,0.015496425611694266,0.009926082063931672
341,-444.1674837303877,771443.6239916323,753419.7397974984,119637.41721466351,61356.9082648148,59118.477742030336,16989.394783771946,791.5538622194518,3441.739256000991,2515.3111307261956,279.3016670309943,279.99199978398343,719.1073763582971,27635.310654873687,23114.91244825036,1170.4560555832445,3.095270189978421e-06,6.521160561945648e-05,0.07665033109325602,0.017355455551377966,0.032095553171498106
342,-632.4329987353442,786443.0063883753,726998.6838633791,118764.39038824908,59878.99097314037,48000.00000186856,16843.898175068272,2578.004015875197,3717.7857264202476,2756.1319181682866,177.60450005508798,191.58359451835545,730.9068423249851,28895.530501197838,20429.95593303029,931.681843343218,2.97129670010382e-06,9.362007277060786e-05,0.07399932481775512,0.009702488227779532,0.035540787360510445
343,-481.62868580859043,800992.0849176098,716901.7043216736,117711.52124554072,59994.53881189991,49873.665588892574,16940.54652754576,3295.110929209623,3730.7737854694683,2679.872898671079,129.33648113815548,217.1526505403247,903.4583261736368,31594.56477853068,10887.385635818817,915.1653775809759,2.4169162247009143e-06,0.00012764501798152218,0.10843178279047365,0.005133181454275658,0.016535328909948563
344,-388.24105750517947,761583.9482737229,710524.0340362452,118510.32236741432,66236.24037951881,48000.00000167117,17424.371083874215,2330.9265586280967,3321.4105441920274,2463.562349960955,218.01673231389412,532.1765242145839,1173.2354803769488,28700.507732744452,16533.94721283063,880.2408332836291,3.5003370177033796e-06,0.0001169595417308704,0.08607562026157446,0.010103042647590894,0.02792782877865563
345,-553.4736746968563,829307.1620560506,773770.1849316033,119003.7501379704,60497.24407434331,48623.309780807045,16046.164613032382,2404.7936657008177,3520.676336519083,2554.8923129305213,193.14806022673997,207.87199922460894,825.3979166160492,30029.014331967905,19143.916757391406,906.6133490589166,4.191638579298561e-06,9.7154868546707e-05,0.08528751930925181,0.014443233363440866,0.022581926812135604
346,-388.7649209454652,833247.4679251558,818089.3311323471,119979.5791351384,62509.30132598028,79318.02381892872,16355.666117909683,663.2516427955278,3493.8063101907296,2494.9787476620295,360.8317686060318,387.3176671021152,1060.484090575916,29180.54737491287,23113.41807732119,1482.3030790874664,4.084899254417773e-06,7.432158429672875e-05,0.07674426059762575,0.013249168864270388,0.02847515471246462
347,-535.0062235240262,779239.866751368,732378.9069873244,123730.53141576824,60679.53786831336,48403.842710782264,17118.133632569505,2300.836353942352,3299.110846904552,2628.7584978199257,424.4353301704588,252.60075308021538,1012.8884394090989,32418.86895434322,11379.011197363883,810.071371187887,4.080035934903581e-06,0.00017493641389302423,0.06611745781397592,0.01290548327221274,0.03474769260657766
348,-506.93988643716847,793926.0604622965,743725.0624832284,119387.67216886826,59924.7386479162,53567.67129136565,16803.245149902858,2267.3595134416973,3499.106025151817,2552.0834403329786,361.8214357180374,232.25101565609185,898.8732666450043,30431.69123181971,17702.581680615443,908.2611406121878,3.1991611544760894e-06,0.0001239766949820022,0.06543665107872991,0.017220354185917993,0.03340075097951652
349,-524.554517797844,755534.083446379,692595.7650086135,128954.2005131276,60881.81351036105,48728.02673820859,17474.902950650547,2365.2897841644753,3675.4850283154856,2774.824749221103,975.0334532258047,220.80976893715652,1128.2401283218164,27550.759960460855,28752.283839332726,1011.2803123971945,7.807297241100708e-07,5.214109203124328e-05,0.07147488047683202,0.011330529107380874,0.02306139542691157
350,-639.2567138395714,778624.1411548642,704063.802704138,120532.40303782072,60670.947377017386,51238.10226681294,17083.79768376681,2945.0623359666038,3551.6439959197814,2516.4487056291446,357.66945268602717,201.92988645696127,821.114715730296,28197.458833657565,18316.96754949409,1054.009352203071,2.6179902059705444e-06,7.011023000771698e-05,0.08909174776045527,0.014047818295611312,0.01965776927181814
351,-501.58107891377887,746641.7280531524,715108.3729427429,121245.45752984435,60269.24828222016,48000.00000022269,18028.252139151347,1356.9485219920546,3587.0442701342104,2692.394901779758,294.83188977485673,222.24181372052252,713.5687638126467,27783.767772840423,21740.015872416163,981.1565116686105,2.8718650100166e-06,8.129870695934563e-05,0.07893303500067739,0.01211330674875774,0.03432238559765953
352,-536.4081924059278,742430.9230554164,701162.871665936,123866.45206087302,57549.994325435866,52227.44190322891,17857.000462938315,1497.421485319974,3937.603341149202,2724.1700354156287,775.0067235832847,108.83300144924436,650.654082440075,29691.59023194603,12598.444105478578,869.9947956873006,5.750624648969249e-07,0.00014416665455724642,0.06887447220189777,0.017334801105503367,0.028464008913447296
353,-549.0961046950063,753317.6553201837,714839.5096129699,119922.94010682043,62180.761239163025,48000.00000025629,17348.587356162112,1465.691675659387,3691.982897484303,2679.64445533874,308.12691683686876,286.0679343081897,915.2215056448707,28494.680898399845,18083.271307563005,901.5342986345702,1.7641166572957915e-06,0.0001042687443879034,0.07971414765446976,0.012356039337830558,0.026227763149441162
354,-657.1489290140842,786326.4731632976,702299.3536880474,118241.22986538694,61478.575186082744,48435.027001226175,17021.20631479418,3381.466501843541,3613.1791763396122,2587.3499912483867,136.84969545123673,265.36452202145705,911.770400619589,27376.868042433227,28037.91872246802,1157.1718329012838,1.9702825703101454e-06,3.449276992786083e-05,0.0949760067606383,0.010591023177911649,0.024735772424623628
355,-447.46171772376755,802915.9632156017,782834.350625963,118176.46571508827,65436.22183550422,48675.3478280237,16491.944385076025,745.7547836327336,3727.331811998674,2718.411380461927,164.16826176953586,460.8297687472556,1070.4012446715456,27830.2380128671,57939.033769441965,1088.2572970054034,1.8271389895420512e-06,6.395357653202406e-05,0.08997725678637708,0.004682516647050915,0.02092890998625362
356,-481.81275826949627,804516.1029971727,758567.9377610509,118491.68267967037,60099.96044929981,48000.00000015209,16827.321043803095,1823.8276528522251,3592.3333390622593,2434.504244523464,168.53535606105598,199.7294935612225,1100.952988894233,31867.06248771479,11327.477352083255,752.7675531524908,2.8967241951720006e-06,0.00015924101984970938,0.0937105665193714,0.015873757420536105,0.03069237585572173
357,-481.10105363535376,813441.708440538,688944.8136156525,116685.46155328164,58169.55551820656,48000.0000003887,16695.72095718276,4743.753705947968,3591.33163732369,2579.6824726143223,77.78540361579763,141.3609434131825,642.6558202368406,31202.834251611213,13376.448066542463,820.9236811131484,1.835898709215679e-06,0.00012912696481125871,0.09708358573718712,0.01437706913847241,0.03091475053429288
358,-627.9735993846886,781014.4258050612,690912.5643903618,120206.82218665024,67093.46037188423,51756.12555666084,17355.666842412225,2775.378258576045,4085.176338123371,2458.826016001772,311.78598458489563,484.67148687136273,1025.0717027947371,25385.461721957705,154047.3347310511,1192.8442497354492,1.0000000031621194e-08,1.0000000110834453e-08,0.11310406056312619,0.008193953949232544,0.009892036153499652
359,-437.3613046490869,798664.8761243667,739258.7761275908,118404.60938718906,64275.2757409537,53399.93835618647,16586.4323276919,2945.2294770772965,3342.1267594790384,2501.5772989065767,153.33894256115695,437.9797150959282,1165.8128889925902,28683.29467252518,21484.818244449576,999.7164440663438,4.18989731904131e-06,9.358261486618367e-05,0.0847606729037344,0.01029386562323019,0.028163448072643274
