sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_H_N,p_V_L
339,-578.3318979407895,774000.7660211576,747572.8445346933,148369.1293884405,109875.33714041919,48000.000000575856,17298.46431799765,1788.5760264936075,2985.412409320107,2119.1936830887985,1317.7911237992064,2539.2354243237746,4353.261397393468,33161.78896550655,7900.686889400993,693.7876420073287,6.109636146646485e-06,0.00022856001040705615,0.06875837813979775,0.050590148235797175
340,-608.0871944398075,795915.0520472308,725669.2863568357,118502.53689396686,73753.08105221893,48000.000000036554,16775.973595539253,2769.959714962532,3735.1389124044044,2419.446851305697,130.27725481560347,921.671476052088,1454.351462710435,30468.880922664946,10235.79871433828,829.075369497942,3.112361687862792e-06,0.00013962546677896365,0.11994122067252534,0.016297257850870266
341,-619.1087562095009,779786.2497068652,711949.7988335455,117863.93763173002,65488.33423346907,48000.00000009829,16859.03038602004,2842.7616220789505,3497.7571724423,3009.5851672972854,113.32082027089561,543.0423368593579,948.5428738528072,34659.984403251234,6121.81023407642,635.2838757729892,2.515755105533497e-06,0.00023410291624716278,0.06864189154120735,0.05853716938163379
342,-690.1233519661622,769373.2291264081,726114.0731537767,118684.63781248323,62198.36879278927,48000.00000002317,17092.338467352958,1883.2183757145003,3741.1852653489577,3058.0676467403,144.55371851716077,312.8171282380449,885.0234230951022,31600.556425195366,9251.24712710619,746.6707010062511,2.9047811621484414e-06,0.00018293945660270288,0.06631382516312424,0.04867163236816726
343,-496.7264600436965,791732.1539335672,718256.9021619221,117385.20372891036,61828.81638267887,50471.56591425533,17064.26291394403,2787.450461418799,3809.8229491281354,2786.9933624302166,102.94995012849525,314.255286931779,1033.7619492028623,32908.55925397529,8673.304044926408,843.8345899433174,2.046783899883125e-06,0.0001615807338891578,0.10985708632472639,0.019701960245835516
344,-443.9083333014579,754233.4174627515,710041.5575257979,120272.61915672001,72914.71445915768,48000.00000068832,17530.975193785624,1995.1585751431933,3363.4225197071573,2678.1172152959753,261.2857422103472,947.4311778777337,1619.3187992391229,32916.57067702389,7378.885829257212,674.4664951494212,3.3688503736543164e-06,0.0002270457850157179,0.08096776794024341,0.04287310139614714
345,-676.20335131602,798556.3592828708,750351.8191005188,119353.43534000995,64980.49191721103,53946.33158802764,16503.025811043357,1810.9552201852161,3763.940705923599,2950.9515032727227,164.20411659274515,432.051383517028,1118.778318415882,34037.531033771425,8191.98680885604,753.9524193524138,2.7055359678354124e-06,0.00019386934367105987,0.08541244935663829,0.034547632788956194
346,-498.82073978189794,829145.9845477864,780888.3496861008,119468.308807193,63558.24034464571,48000.000000118154,16422.366437423738,1901.7139137764343,3664.890294118375,3014.227880018314,228.83286072166945,500.54056676162975,1171.1560246500667,35180.420997080844,6497.600171793951,641.3908694540337,3.043154837533036e-06,0.00023762554869231014,0.0664168571394849,0.05291524072882238
347,-623.2457156739033,785059.8033783139,736043.4782882109,128514.5153061765,72819.33088164806,48000.00000020078,17025.582213882328,2750.0288427561536,3166.4931260212397,2856.7816784751944,521.2654974221751,951.3724401204511,1956.6168757557136,38655.06853173319,5971.142514284635,618.7065270050977,5.123987542371426e-06,0.00028770297214477205,0.05262931067102227,0.05431090402508051
348,-666.0554963731531,821580.4055115136,814482.4483581748,123168.83473533922,68744.52006543666,48000.000000360735,16405.689091362154,378.95095163561206,3395.370535628435,3107.9545500595805,409.57637287722383,819.5404795895015,1610.9918408211915,41819.91913978061,5077.338833265625,525.2719692367933,4.551316306259247e-06,0.00031967389634415447,0.04004971520260237,0.07041661415919072
349,-596.3858479197675,771448.3850904224,709230.7878009048,120577.61202326659,61195.29721809339,48000.000000207685,17216.135178304437,2525.0277675675698,3550.092561905337,3023.4830843573586,264.95750054615377,248.7234200646188,1181.3147622570668,32382.73150012037,9044.59879177239,739.1675008622456,1.9081626655870605e-06,0.00017196129334281314,0.0703535500588636,0.036105049137503724
350,-763.7322568749037,773168.0582439787,688143.0695439279,117971.87847098622,62282.77317144828,48000.000000456064,17124.68542837093,3081.925722133816,3732.904510893324,2918.7854140464833,133.95262019316294,287.5280278856958,941.9157835193554,32162.308008816613,7713.680814552401,743.8503187119533,1.4605495062760515e-06,0.00018249155990674487,0.08819508080079633,0.03182867955892526
351,-589.6893973861717,777094.7131796194,693798.0675119524,120498.23198974236,64727.8783116213,48526.76678976042,17573.195220845064,3836.03072258294,3450.3446101118866,2980.4855687076533,206.06347202785523,467.81002113257955,974.1164066770175,34836.42065514023,6797.827816834016,687.5172580321133,3.5356078077231083e-06,0.00023341102455397733,0.0669671940273279,0.05705106401387807
352,-702.0187713512382,764693.6247104746,702661.300505624,117932.94156620446,60342.538390067246,48000.000000000065,17509.966377689558,2285.4293502009373,3927.9216806507607,3249.4770664021926,135.63145658469216,271.22566661482756,849.5329366805142,37447.67208327248,5468.197814119412,576.2962862985427,7.895758249622312e-07,0.0002912588362431337,0.061832983894977496,0.05199575401707789
353,-637.435430034061,772386.8285526133,697710.5758924795,118742.91313747222,64923.32019044254,48000.000000490676,17036.556265510153,2684.465073572222,3818.7837194725957,3082.2193847846947,171.84345234319954,442.1655773273913,1115.2476332811964,34229.262965921735,7263.660837165874,670.0694598523131,9.067666433817136e-07,0.00022678427097231544,0.07483283460657424,0.04154273384395553
354,-729.3187403351436,770620.6468720435,710680.6097456705,118026.08558376304,63348.82009417942,48000.00000013904,17236.57720533974,2263.5117232367334,3798.540689886914,2932.523932435913,107.15422295932129,376.27200537472766,1067.5484826175132,30244.83547411737,9705.522101714612,867.2765950038379,1.1583271031195557e-06,0.0001457559014548822,0.09013684219762041,0.03696346099434489
355,-463.3456659426504,873701.5239031615,840844.4840743202,117914.3910756134,67484.22178661928,50104.04186503598,15368.43464095484,1198.5625153407652,3762.6694162360423,2838.4030389818145,134.80897709795403,576.7625055958441,1203.2525866271317,30406.995427200818,34622.40231753501,1050.3183496481392,2.078518532893463e-06,9.042642114118813e-05,0.08820321379718452,0.023072449660577043
356,-615.717638045105,814304.4761655913,782572.4673804383,120898.22949496788,64771.7639437082,48000.00000001012,16708.42462042374,1304.7053588165481,3613.162659171713,2984.286212371496,218.40132019909078,451.5722775125197,1566.2935337905224,45143.77714039464,4156.789853182357,481.7839399837684,3.125289205035728e-06,0.00035216233920934946,0.06958999081670388,0.0700201132593443
357,-597.2977763062488,821675.7930632983,711472.6123261082,118624.63049567789,64766.92271403876,48000.00000003289,16562.563329575165,4455.49153805072,3555.5444816725235,2920.083849906098,132.87312969823026,530.353614792729,1039.3224304930357,39396.94036609922,5410.034618976342,575.4101635290589,2.4704145265747e-06,0.00027754826998757675,0.08301422563654232,0.056661567346010244
358,-679.1271805475715,813078.6095197477,749605.5244836751,118353.72030860923,69141.59662276914,53737.17776060424,16806.821682460322,1875.2418499579755,4267.009944342253,2675.8259536289534,160.0080694800918,603.0662807940879,1143.7370353963233,26254.510847137924,129489.6348435217,1223.5255997643833,6.756239194419053e-08,5.0729683623035366e-06,0.11217649545363682,0.010551305608843972
359,-500.33110027754856,767107.2817423305,709901.8974175822,118955.47433840907,67038.01876286331,48000.000000554544,17057.447788840702,2528.876282314938,3503.788502548647,2835.507800111142,151.2051783106326,627.6763337860921,1376.353939804392,31474.948556258383,8595.405251334261,698.8349662342572,3.0054360770681742e-06,0.00019894936327258475,0.07952057617769526,0.04248990542287668
360,-512.9524361119028,781287.9795569372,711945.3132870873,127945.11034151724,85123.16299685894,51811.10844093615,17120.862467495725,3491.4518089867315,3111.979320175337,2462.191991265808,685.7114993863327,1366.3266834987508,1982.4217091856756,28352.004919313233,30886.60172316988,1012.7755065812178,4.080250873930293e-06,7.796126921848043e-05,0.09113676002686218,0.028038082437740253
361,-576.9353772392585,797851.3514384356,777353.3579513463,117250.14335043877,66767.76194605939,48000.000000128384,16494.266987645977,1025.044566477096,3499.0057774774314,2690.4896739280975,79.59057799102368,627.1093070571711,1074.9130474239057,46329.530754273655,4160.226192257039,526.1578737521584,4.219966678861904e-06,0.00034105273075119225,0.07956968764151602,0.048989820285721256
362,-418.3499541252502,766027.7422024936,673664.8850965187,118063.02481330451,70365.80346539852,48000.00000000066,17378.113146613625,3027.833304684581,3915.6944007249353,2686.8164951979234,124.34859084617888,743.5640478476212,1264.9969128479556,29884.93984879702,13110.176407919955,811.8211385253314,3.1934207854692565e-07,0.00014161233588183195,0.10829659312975444,0.02870277980238575
363,-591.4524341240041,787135.5720684584,738350.5768639982,119473.66129323504,65390.43149510812,53142.35897545599,17058.40928804858,2082.2082051802486,3632.378089706191,2777.635789896024,157.42431258577872,591.5382307867764,1031.6859014904126,31438.066408483974,9709.168414482408,880.8044789834237,2.9365288146266476e-06,0.0001645539993078705,0.0865219923417399,0.03176844961559549
364,-600.5022368350652,768770.0548344994,721219.9496850894,120193.1905780988,66217.69066320924,48000.00000028229,17074.125343968197,1909.7049102344488,3688.209537269311,3095.4427532655227,232.00770523465837,471.7762539722098,1117.9914486264051,31509.689846177997,9999.586539718051,760.0081277117223,1.9457158321618274e-06,0.0001650617008192012,0.07409609998023126,0.04127880921661283
365,-580.6338049835579,778621.5128431801,651796.4141491815,124983.07802471558,74333.7335003777,48000.00000059394,17135.76115931425,6788.3264377734295,3139.610488360934,2542.377031456982,522.5009269210203,942.0540845167237,1754.4920508057974,32887.393166595815,7526.584004411564,706.5736426026282,5.121868329387621e-06,0.00021905887991296197,0.07732507685369534,0.057229333032017604
366,-636.182028665346,775783.9658388492,736275.4660206239,118599.95268844524,65782.80919248538,57129.03743214888,17237.293159324043,1600.7738778991345,3727.5824017188193,3054.765741751229,147.19055226092257,512.1942850167594,1074.7888937428188,32726.24285305045,9835.495906384753,922.9815133889667,1.8310285298451752e-06,0.0001532116223945115,0.075486315434965,0.01893811251532887
367,-546.4803820685989,776112.0068529785,749104.7652558926,117736.7743705898,68350.1035480821,56592.7710183469,16969.660048557653,960.5643477043159,4070.471749163338,2771.0196726999093,136.21627280804535,592.8673179166307,1362.0676198040608,29651.960801546742,13352.78371594442,1025.54141278845,1.2507135512228074e-06,9.554325004882746e-05,0.10423753508942193,0.020447830451335428
368,-502.3605566584351,759099.9278265997,702115.0299839298,118089.4041614778,61670.75022058214,48000.00000045504,17485.539416420914,2185.0434183625357,3785.2539782531544,3035.5630204081644,124.12496684374128,336.5544767556324,1048.2483839915394,46991.06765808316,3730.957802699154,480.7000186529895,2.338802020813544e-06,0.0003722476582074547,0.06700750062010179,0.07832681959126431
369,-714.01498655196,763112.1959498503,716579.8500419424,122571.89409919539,61493.0833596745,48000.00000017323,17348.179188796017,1970.7987385390363,3628.795942741336,2918.1812163029513,309.5816708935415,298.08503753121425,839.0039782108765,37390.35324689718,5752.156769072568,600.499420626085,3.2492650001772828e-06,0.0002468993026325799,0.07077745877729837,0.04195388303912295
370,-663.3380321397392,770632.3553260537,720818.2811120652,116990.05300184769,64527.32356775669,48000.000000622415,17589.47049821558,1714.255212192395,4018.4341255215145,2764.4189433193155,76.79169959382531,395.4202973834682,1198.1431767680815,31717.066144563265,8337.841337133705,734.1404432564495,9.956304712805228e-07,0.00019928449331256946,0.10970240314746892,0.04296992042870607
371,-681.728182639476,851473.6573019263,691874.5472339115,118358.49852426742,69997.93301265794,48000.00000054465,15882.01109912423,5089.452475506987,3903.8608606982666,2674.6204446025686,127.10864994275421,706.699613109932,1384.3137919200117,31659.52247881558,11550.899725836838,873.6199183076275,3.3625891524817785e-07,0.00012672767078244788,0.11423267598798019,0.014010789087410156
372,-561.1564993337616,807950.1340763448,717380.2946231377,124247.28733375036,69372.67596822862,48000.00000031068,16847.657791878995,4891.83490238992,3199.658826229723,2921.482733387732,430.51625609731593,660.2223229639517,1462.349688966299,39240.6525161861,5554.832375909909,605.9638807869601,5.081600500286139e-06,0.00028028894250822604,0.05555514257664938,0.04766703787830989
373,-748.8287079385345,784098.4744155802,724465.253205514,118902.90462846056,67110.56118158734,48024.073054862325,17004.325535686046,2595.4980129339588,3651.9720081278365,3046.250596628253,150.5707830858927,522.7184694244097,1174.1039843524661,31975.388913148436,9995.450698821813,776.4347031225361,2.649048715782753e-06,0.00014885573199887355,0.06810601525814586,0.026146497617579947
374,-569.0988030646786,809029.8778373254,720049.3767516444,118106.51798496768,67924.43469777062,48000.000000000065,16349.507349802503,3047.6881426494056,3844.6640443439665,2826.8758346911586,148.2712472304257,704.2708241531142,1130.3634161544817,34260.34037104763,6957.846422107754,730.7157259597201,1.0256480935115544e-06,0.00021143455834558836,0.09727821495119997,0.02965725303049695
375,-627.6168668520575,755208.5421007733,709050.78858777,117659.64030306232,69757.73092739395,50993.544228470026,17319.606198780773,1868.3608440049504,3576.920402500783,2717.1884620526184,98.04644991128272,698.594272195436,1252.2963982025776,30312.89176321735,12605.158566192928,882.2218726711371,2.0366575558068597e-06,0.0001393063838587469,0.08901832921912312,0.028134246418253184
376,-644.8249024770537,765177.3233042008,668857.5809967305,120158.79788064993,64327.47295090159,48000.00000093704,17140.512981926284,4198.364835476457,3396.9444484981227,3115.5768583118174,220.23650606872312,516.448115395773,1058.4595872225052,31749.805879838317,8532.829187569649,730.6863774844678,2.7114781488094164e-06,0.00020095791943789532,0.053602322594781045,0.04594276548819686
