sample,ll,T_NDH,T_ND,T_AN,T_CV,T_LY,N_A,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,N_MH,N_Yor,N_Los,m_AD,m_YL,p_V_L
211,-763.5412950300995,822695.0524072,766056.612321009,120393.80286159164,61732.87025086793,48000.00000005975,16739.040106317178,7651.599216478985,2890.517549533941,3269.7164553277157,249.81761693049316,302.19986592921094,1081.0527134639883,54265.51193044835,2985.9659089643537,449.9112696948711,8.612623668921018e-06,0.00040295036546713985,0.09683330918543519
212,-568.1353231806015,826387.7341040556,696491.614321796,124310.57249622901,69106.18082248607,48000.00000031222,16711.382843629868,11603.949867779724,2729.3395555268785,3274.1176428506515,375.4441970803229,607.5630919709992,1621.63443540089,49680.32781999114,3613.6741607706426,474.9674206906748,7.634818188596945e-06,0.00039831151872580964,0.09036364611757082
213,-743.2631116344617,885759.140773465,656970.5337659575,121047.28226094166,60297.092290983535,48000.00000008917,15414.89961654452,17878.000617556634,2743.5529095651264,3183.3391238563718,247.05461531830883,201.91375853817172,828.4164974823937,49102.08130825609,3878.54288630066,499.69258433413904,7.644895911923303e-06,0.00035474921465242215,0.07429349060717222
214,-603.774191681199,832310.6752377929,606274.808774579,119702.76046464981,63606.86699906606,48000.00000016309,16567.42388534291,16653.892748804086,2833.7423798233435,3070.343469059384,160.10360333658363,459.37765196759017,1061.286561190051,54428.96140760515,3192.2610918510804,438.07048654237184,8.215198785033183e-06,0.00045730694026655834,0.10221310404555023
215,-670.3141681182805,835480.8441489188,717317.609989022,119471.79774515115,59530.28077940075,48000.0000001289,16663.23631235627,19851.842409755027,2461.0631550385588,3030.406755647071,151.62307118294353,211.29551217300477,1194.5408268783237,56368.71247290601,3319.876138970435,471.15368300244813,1.0381346345713293e-05,0.0004225488585547811,0.08780422862217578
216,-750.3916367062923,811023.4582302861,620802.1352813223,122854.59282603097,62869.11289121493,48000.00000001558,16496.438850955827,12720.054714641994,2869.9253627338026,3334.622098857284,325.73813037418483,332.8304987308002,1012.7662576743991,44907.001876861344,4217.022800420159,524.0134149517017,6.179182083807517e-06,0.00034546269889089524,0.06528839783227276
217,-629.8118532033345,820419.7028288844,620158.35571534,120632.8955074933,63545.687953244036,48000.000000000065,16576.833930358855,11261.477760168771,2886.379955474659,3436.334573128283,231.13376151707436,372.30061165834735,1229.771925591625,46970.646676092074,3863.7680159602073,449.403627312333,4.964172149900091e-06,0.00037533618962229317,0.08859864581458148
218,-567.7003030132875,817218.5437367703,673775.5917782517,121881.22491096571,60212.638317920384,48000.0000003002,16522.297798920088,9964.295019638595,3054.811692528259,3356.0947338393557,303.4219500245574,270.9259351703331,816.0013497702251,46112.85429554063,4189.852640973359,501.30814510628863,6.797301832174946e-06,0.00036182993811203476,0.0756907372338723
219,-719.2578613913291,799530.4829386208,666298.3293477284,127165.60887171973,65656.12647534072,48000.0000001138,16685.6725947726,11597.464391216074,2636.7659901747957,3112.114891855456,443.885659153775,592.4878436394378,1138.5649500538582,60413.40323505154,3049.308154752251,397.81000904049523,8.228155204306368e-06,0.0004404564331725157,0.08241044948687497
220,-861.5557695631052,773474.1152716578,689326.4498573747,130690.71563665963,74548.61192802715,48000.00000000475,17541.60832847665,6054.16252733938,3070.6627965884295,3266.2260136694485,598.473596872883,998.3947314728283,1609.5351638510676,49021.93032947489,3356.1838997216914,449.3892896899868,6.908783866502149e-06,0.0004120866671128046,0.08003807908679007
221,-833.511222933519,822835.72737176,561177.6137077467,119043.48340486268,62536.40584188106,48000.00000026327,16615.308380801744,14982.759251563639,2808.625000473578,3240.986287467631,150.317386264648,375.3241846994672,943.4542963342586,53271.172469916666,3082.717880539926,469.0524753173061,5.826630241923048e-06,0.00042033243182399923,0.09984184115736347
222,-744.4838802027365,835315.4859193555,700691.1997510494,124432.61468689522,63349.99313451177,48000.00000009275,16358.976824099278,13227.065008315954,2920.4270940704578,3232.857706257489,385.9463567438068,393.3809280132932,1001.9300572219502,50641.0426826115,3652.6302172337137,478.67564324310604,8.297066399736296e-06,0.0003689397811165251,0.08008680984759421
223,-649.1690394823345,842226.5579925363,695249.3679809875,123048.98148388219,68359.23448321485,48000.00000000032,15867.05083311249,14625.58846796966,2658.747152869005,3164.426863778121,304.9015292518586,659.309056102432,1260.1535146468416,51307.861694292405,3486.677596983867,446.50291233564315,8.693713702150254e-06,0.0003817364716835699,0.08993811962801217
224,-844.3265406104533,835331.7923420657,712638.0925658646,121376.65303723402,58052.37724097032,48000.00000036926,16681.6058658752,11849.60585623163,2743.1869263271083,3201.2837373203342,239.34891243558786,132.03113647357816,974.4493525286122,58751.89085424183,2900.0929019859236,415.5829123382802,8.811980376662985e-06,0.0004540545863177213,0.09913849031775476
225,-599.9104623239143,802457.9259044523,671030.4452971495,127799.60294904948,69433.88944607801,48000.00000008797,16928.151264139342,12296.400386034136,2816.025910208588,3096.6465777778417,535.4036616420898,698.8506834926523,1785.886869024915,41190.23828654606,5120.636022869062,556.4926500895833,8.757591697036098e-06,0.00032063228628339147,0.07555132776370203
226,-571.6375971235007,824282.9712846171,662348.0237563851,123397.09656570763,64075.45751628978,48000.00000035255,16619.051109864096,14544.987159570106,2789.129336405988,3071.510300152858,330.44618901423837,484.4700953240573,1264.0579033700687,51194.31363972071,3420.2851573993403,462.4803587890389,8.503235110288417e-06,0.00041829179451250705,0.09708443253542291
227,-615.6113965346406,815630.3612715243,641146.6073604546,122414.85429208717,65665.73761719752,48000.00000003135,16373.649758734307,11343.092529264293,2855.332815679045,3249.987820226809,324.3735468235284,574.3873354637525,1222.68529251503,47672.41322638554,3834.6055532771898,484.810687910429,6.360944573965188e-06,0.0003997448636682109,0.08141827290830232
228,-620.5144720274958,806464.0063845859,655187.4092280146,123014.2674272291,60996.321499806276,48000.00000000041,16849.4207906127,10339.652565491486,3058.3207558087247,3295.8742906414,345.9083240185954,260.52208563895493,975.0927730308352,55288.28366300895,3360.8701615210075,416.03241996496047,6.709407274254916e-06,0.0004293820728441606,0.09221377475409243
229,-474.83280397883124,809707.8079777395,646961.3767111636,127594.59215795883,64883.15048793809,48000.00000002138,16720.965668492638,10731.855350366894,3013.5159489390244,3266.5000117148043,571.3558731071148,423.626254137182,1234.462800859218,54434.77851936259,3217.478120549687,431.11976853508213,6.108167089528345e-06,0.00043521484338440936,0.09758296621471807
230,-609.078124033669,831438.9150090005,682990.2469331258,125377.90666993926,65787.38215395484,48000.000000129156,16315.780622966122,12278.552576749864,2703.8321965590367,3152.887278131583,418.39643405234517,560.2817599802448,1283.2005075741745,44703.219476897604,4459.12612295242,531.4551701552765,7.493289519706633e-06,0.0003318186923938367,0.07521158172272764
231,-575.7276310298437,781382.6884406146,569802.2928750921,119616.42054797517,62615.05360722057,48000.000000001004,16878.235704239443,12617.746938311322,2879.2982709424455,3223.107689290568,191.4457922224514,400.4343922543287,1012.6361610946699,44890.11090238274,3959.1023924482643,498.82288890050586,5.20932411419999e-06,0.00035811527960320533,0.0739279848398296
232,-644.2260404536764,790099.1775340264,618014.2069384984,119563.444314666,63758.60052797769,48000.000000038344,17012.023153423568,14074.159654740963,2888.7053691340284,3075.031554697507,216.69863002220177,406.9033199531818,1016.5816059338055,50399.77391520334,3390.1264353150164,450.39639667456186,8.541567250003395e-06,0.00038148754597038675,0.09369174853560056
233,-614.6041044517212,803082.6389165912,675858.7079802563,123171.92987282477,60244.7920867642,48000.000000222266,16897.546716348763,8413.68528715331,3035.3092285476337,3370.1922504814283,338.6148463542802,247.97799400316626,965.903631448958,50417.2534535405,3396.4879502183,478.0927100223253,6.7424132921484836e-06,0.0004073579794845134,0.09554634423861386
234,-636.1947434412066,752171.4239212368,718680.4342844174,120414.00348920315,61328.102772126156,48000.000000084394,17343.908691345427,3558.0957887131344,2845.159821176348,3191.2759117191113,272.41769572936414,345.7807692064342,859.7836771978781,40944.463539241864,4030.259051963909,511.3922049550123,8.179578035791848e-06,0.00031849465863767094,0.07833580198551153
235,-778.094977936019,827771.3705041233,672319.4990880676,119869.63005096496,62711.168444185685,48000.000000000065,16656.17587983087,16337.224529673756,2923.8945710067164,2986.1603657072997,235.9519499962982,416.4710121900298,1464.9461376679362,54543.25194015141,3147.488677175198,444.1860972424844,9.842807688024806e-06,0.00046571852979199034,0.1033339324390875
236,-850.9622238192235,755528.8287479995,647510.5159160247,123934.24132715595,60882.57629997266,48000.00000022294,17587.484946867262,8826.570280284186,2942.672795682787,3179.2529844599994,424.7290012018157,322.42600327426555,808.6874259247309,42621.7944375354,4133.951045286561,502.29006113877716,7.826923769869233e-06,0.00034670152444577217,0.06545455060477665
237,-696.9492326243135,830257.9109635476,650015.9983486508,123984.2198591121,67118.45753603257,48000.0000000496,16714.87317330427,15725.302558813488,2697.1603838351025,3040.4149808496854,383.71443927210805,629.6095109612337,1539.0322057201504,56413.941087926,3286.8147147422915,449.86151051978794,8.05330919306197e-06,0.0004226298369609195,0.08790125644633194
238,-680.0751582946536,842026.1717617576,702688.4256072758,121063.7261348993,60202.46752942651,48000.00000003485,15858.36859106189,12484.191284366058,2738.4512787532985,3226.931974105441,222.71517962384365,221.4248652699323,761.7018383875762,49404.90261653248,3855.7732619828134,486.7723582600571,7.150261255664233e-06,0.0003522610216643793,0.06290917318282267
239,-687.838814866534,795424.5152496338,657188.4507113509,120806.73988882518,60068.173121786465,48000.00000030054,17305.51810345605,12970.295671395863,2676.6946259045994,3089.304676304207,187.08583671954432,201.50797489980636,993.0876785038865,48801.74492008236,3240.8776604736568,484.4514903951739,8.986065081112969e-06,0.0004050647907966008,0.10497447961705873
240,-706.6985312304279,895455.0021766347,636560.4880060575,120875.70066614047,59121.243839680355,48000.00000015746,15617.018672310827,18503.731992147135,2766.5414202259694,3200.3235440121302,287.7028361238784,187.99956334866803,821.5906693447863,49853.463608314094,3565.4498479582307,489.0744296420835,7.946101140722076e-06,0.0004207987248955736,0.10953102540687211
241,-722.7979938048973,815539.8169011835,679571.0629289709,118359.82732342121,61585.19204597567,48000.000000222266,16598.34032026576,11035.209957465466,2891.2448728243567,3242.978148148192,136.88903414306188,319.18749617846356,919.0539223045954,55706.50573258125,3331.3569334933163,463.26565042156335,7.643388387789958e-06,0.0003980995503319212,0.07447155173055735
242,-561.6393051903628,781346.3036395825,685142.8755403738,123737.53435099544,64876.91210181753,48000.00000032006,17317.8305898812,7841.707563456915,2981.8376057519954,3249.54840872216,398.07074473905857,626.5051171472924,1075.2602397662763,45454.13657959961,4205.2995929468225,501.4250836446189,7.40229347611777e-06,0.0003676260545685605,0.06817712758767834
243,-625.8305096077669,834945.9659427176,598113.440486994,119876.35484796912,61863.55200350683,48000.000000000065,16405.801730800264,14691.793070569644,2899.663160091636,3198.975407472188,205.12017882129842,346.1812433167069,832.6828481660781,58290.73710870823,3030.5922708485364,428.36329028748963,6.703706480995961e-06,0.000436028380663367,0.09794189936119974
244,-520.9710321336502,808012.480304383,714613.9653534876,124550.47143206818,66518.48973490807,48000.00000025245,16806.811476143535,8507.346558690018,2848.5593805455937,3161.6764855424376,413.1322810200038,570.031558369265,1503.0780345520998,47786.589131095236,3607.0725029728674,458.0100466535948,7.463351317858346e-06,0.00041603315492071087,0.08708258904936794
245,-593.9937244394654,836783.714033001,669227.1578587668,118328.16387248691,60184.556684753254,48000.000000005435,15928.088237016493,12867.119644320384,2763.0278697355434,3271.757819393315,122.4956589269331,242.68451363572046,945.4741845309969,52898.974365188864,3298.303858085233,459.6662538802231,7.326306708318714e-06,0.0004202506705977825,0.09088567259277015
246,-456.4278622630221,837291.8632116761,683431.3204592754,122280.80754526673,60891.533366057265,48000.00000050253,16532.907266064598,17104.155062350208,2689.33895619007,3088.8409213086666,266.55286476942155,295.1637616835523,1085.9794606985936,42740.61739663525,4023.7759178312444,560.6368185209977,9.024703083544025e-06,0.00035240347803182907,0.09361027638680923
247,-499.3819923577646,821231.7053284455,691837.8324495264,124100.16988067428,62391.294561168506,48000.000000291075,16129.028871843422,9087.343198539724,2883.0034732969584,3210.5584298419126,376.88883914126376,333.9127627160273,938.9595540954274,50327.58702701109,3724.7872974890397,468.3035381120004,6.825870239265e-06,0.00038806793174605495,0.07317702247249552
248,-649.0282234472181,806418.4247950326,680786.6292997929,127011.26969771294,64973.784273434896,48000.00000000049,16506.429946866636,12597.983769496179,2734.6892509803583,3066.2477874676756,476.1869804261988,437.05713520928265,1277.4836816103848,47747.063037348766,3907.4828346495933,488.4395900902568,8.238147367640131e-06,0.00037504020010729547,0.07017874692827429
249,-718.1313898017686,813710.3353106277,782385.3266189938,127551.91734086258,61338.77231089814,48000.000000149616,16498.849408329996,3466.120349415565,2884.2955525805637,3311.333601333054,537.0478546566133,286.37674565707056,1030.210260125614,50231.667480323886,3573.905468528873,489.37088904110567,7.789866163099335e-06,0.00036730039747445795,0.0714490054418498
250,-697.5685805751475,817272.8917141062,636801.9980099152,122946.91653857709,60113.22395278941,48000.0000000438,16749.39943828666,14352.3168565707,3019.365003100973,3218.4102234840866,306.44320663052076,240.94101039527158,886.9388119472139,49611.77447792108,3088.788370738851,469.2383774889321,7.602162755411715e-06,0.00039675617629909133,0.09511234290756292
